Date,Algerian dinar   (DZD)                     ,Australian dollar   (AUD)                     ,Bahrain dinar   (BHD)                     ,Bolivar Fuerte   (VEF)                     ,Botswana pula   (BWP)                     ,Brazilian real   (BRL)                     ,Brunei dollar   (BND)                     ,Canadian dollar   (CAD)                     ,Chilean peso   (CLP)                     ,Chinese yuan   (CNY)                     ,Colombian peso   (COP)                     ,Czech koruna   (CZK)                     ,Danish krone   (DKK)                     ,Euro   (EUR)                     ,Hungarian forint   (HUF)                     ,Icelandic krona   (ISK)                     ,Indian rupee   (INR)                     ,Indonesian rupiah   (IDR)                     ,Iranian rial   (IRR)                     ,Israeli New Shekel   (ILS)                     ,Japanese yen   (JPY)                     ,Kazakhstani tenge   (KZT)                     ,Korean won   (KRW)                     ,Kuwaiti dinar   (KWD)                     ,Libyan dinar   (LYD)                     ,Malaysian ringgit   (MYR)                     ,Mauritian rupee   (MUR)                     ,Mexican peso   (MXN)                     ,Nepalese rupee   (NPR)                     ,New Zealand dollar   (NZD)                     ,Norwegian krone   (NOK)                     ,Omani rial   (OMR)                     ,Pakistani rupee   (PKR)                     ,Peruvian sol   (PEN)                     ,Philippine peso   (PHP)                     ,Polish zloty   (PLN)                     ,Qatari riyal   (QAR)                     ,Russian ruble   (RUB)                     ,Saudi Arabian riyal   (SAR)                     ,Singapore dollar   (SGD)                     ,South African rand   (ZAR)                     ,Sri Lankan rupee   (LKR)                     ,Swedish krona   (SEK)                     ,Swiss franc   (CHF)                     ,Thai baht   (THB)                     ,Trinidadian dollar   (TTD)                     ,Tunisian dinar   (TND)                     ,U.A.E. dirham   (AED)                     ,U.K. pound   (GBP)                     ,U.S. dollar   (USD)                     ,Uruguayan peso   (UYU)                     
2023-02-14,110.0109,1.302422506,0.376,9.975,10.41666667,3.1169,1.4206,1.3093,642.4,6.8717,2875.46,25.437,6.9998,0.941353667,290.47,112.49,66.9439,13330.0,12260,3.746,113.67,322.49,1151.9,0.3053,1.9324,4.4495,35.4689,20.3507,107.17,1.39256371,8.3583,0.3845,104.8207,3.263,49.925,4.0525,3.64,57.7388,3.75,1.4206,13.13595,150.7306,8.9096,1.0035,35.012,6.7516,2.2844,3.6725,0.802342841,1,28.43
2023-02-16,109.8818,1.296512382,0.376,9.975,10.3626943,3.0773,1.4194,1.3015,639.93,6.8618,2876.03,25.36,6.9791,0.938790837,289.55,110.65,66.9468,13329.0,12260,3.716,113.85,319.42,1141.6,0.30535,1.9324,4.457,35.5347,18.7464,107.1,1.381978994,8.3261,0.3845,104.8315,3.248,50.321,4.0567,3.64,57.1507,3.75,1.4194,12.9674,150.7416,8.9046,1.0009,34.998,6.7488,2.2981,3.6725,0.800384184,1,28.295
2023-02-17,109.9345,1.297185108,0.376,9.975,10.40582726,3.0504,1.4174,1.3116,638.35,6.8706,2875.68,25.372,6.9797,0.938967136,289.25,110.39,67.0467,13328.0,12260,3.716,113.44,318.61,1138.9,0.30535,1.9324,4.458,35.5662,20.4526,107.1,1.386577926,8.3235,0.3845,104.8325,3.259,49.925,4.0693,3.64,57.6342,3.75,1.4174,13.1129,150.7482,8.8856,0.9993,34.994,6.752,2.2856,3.6725,0.805412371,1,28.6035
2023-02-18,110.1552967931849,1.2736931630356594,0.376,9.975478224660039,10.613560686779586,3.1455643407284906,1.347503651232404,1.3595374353722913,650.9960558187387,6.5959196076555715,3037.1122910074564,21.99796532713788,6.30816774537673,0.9310931857159421,291.88471824647223,116.53760702467864,64.37054762225182,13292.254853421824,12260,3.6160279524368213,110.57299243798096,334.04674239732367,1205.8807604749154,0.305209065792772,1.9324,4.271832266098904,35.57298069590655,18.180055585085366,108.99981758659247,1.4184270946453832,7.894310981822835,0.3845,105.32029297309235,3.247001865105639,49.483712071978104,3.636341865724746,3.64,59.52600473381363,3.75,1.3815493161493748,12.96351291271881,150.0455576511662,8.518346652491774,1.006557722088444,35.37136943181071,6.759537340610826,2.291196771800323,3.6725,0.7721983896964024,1,28.572646634487285
2023-02-23,110.1687,1.300897619,0.376,9.975,10.35196687,3.0818,1.4148,1.3109,641.51,6.8758,2893.55,25.556,7.0306,0.945805353,291.99,109.48,66.8351,13360.0,12260,3.708,113.36,312.65,1140.9,0.3054,1.9324,4.45,34.4212,19.7011,107.2,1.390240512,8.3297,0.3845,104.8536,3.24,50.24,4.084,3.64,58.27015,3.75,1.4148,12.9624,151.235,8.9737,1.0094,34.994,6.781,2.30925,3.6725,0.801474713,1,28.482
2023-02-27,110.1018,1.299545159,0.376,9.975,10.37344398,3.0987,1.4049,1.3101,645.66,6.8733,2886.52,25.522,7.021,0.944554642,290.96,107.59,66.7249,13339.0,12260,3.679,112.15,312.47,1131.0,0.3053,1.9324,4.443,35.5965,19.8322,106.93,1.389854065,8.3483,0.3845,104.8533,3.25,50.197,4.0745,3.64,57.9371,3.75,1.4049,12.97125,151.25,9.0264,1.0069,34.863,6.753,2.29911,3.6725,0.805412371,1,28.6035
2023-02-28,110.0875,1.300728408,0.376,9.975,10.38421599,3.0987,1.404,1.3248,645.19,6.8692,2896.27,25.497,7.0144,0.943663301,290.57,106.74,66.7375,13347.0,12260,3.659,112.55,312.76,1132.1,0.3053,1.9324,4.445,35.5699,19.9957,106.72,1.392369813,8.3696,0.3845,104.8514,3.259,50.267,4.077,3.64,57.9627,3.75,1.404,13.02485,151.25,9.0402,1.0051,34.896,6.753,2.30018,3.6725,0.803858521,1,28.6035
2023-03-01,110.4748,1.306165099,0.376,9.975,10.42752868,3.0987,1.4072,1.3338,648.88,6.8792,2919.17,25.654,7.0572,0.949397133,291.92,106.5,66.8482,13361.0,12260,3.632,113.0,313.79,1130.4,0.3055,1.9324,4.4475,35.5722,19.9007,106.8,1.397819402,8.4134,0.3845,104.8431,3.262,50.255,4.0756,3.64,58.3776,3.75,1.4072,13.0565,151.25,9.0602,1.0102,34.991,6.7281,2.29892,3.6725,0.812017864,1,28.477
2023-03-03,110.4318,1.322401481,0.376,9.975,10.44932079,3.1132,1.4135,1.3405,650.0,6.903,2960.91,25.574,7.0362,0.946521533,294.63,107.24,66.8354,13375.0,12260,3.693,114.25,317.46,1142.0,0.3057,1.9324,4.4555,35.58,19.6147,106.8,1.416831964,8.4527,0.3845,104.8459,3.283,50.307,4.0955,3.64,58.9099,3.75,1.4135,13.11965,151.25,9.0757,1.0122,35.05,6.7296,2.31348,3.6725,0.81799591,1,28.271
2023-03-04,115.30257837926175,1.3039368107099398,0.376,9.97935626404494,10.241197507360564,3.157332718030999,1.344001801181018,1.327214303378163,630.2141980883802,6.884704913222985,3009.1460948010995,22.10725064071198,6.881069816454941,0.8780390233646502,293.81162933128104,105.1108020727487,64.16292294673926,13336.94508555578,12260,3.625944523061469,110.05856167360487,318.18930477575003,1122.375714182271,0.3014221172920967,1.9324,4.413963231990611,33.95774515744291,20.741985961197067,102.47317496705014,1.4610875714879399,8.478838489713121,0.3845,104.95760074025924,3.2464916121381027,50.37880070380362,3.984025988584657,3.64,59.94785244709658,3.75,1.4121085429179998,13.651270841969296,152.59437064809623,8.104720527143467,0.9725101961403536,33.631381993619605,6.764487580419686,2.4782081360542736,3.6725,0.7843768139724768,1,28.361325209370957
2023-03-07,110.3361,1.312335958,0.376,9.975,10.3950104,3.1105,1.4102,1.3417,658.71,6.8995,2966.67,25.547,7.0291,0.945537065,293.04,108.22,66.6347,13350.0,12260,3.677,114.0,315.16,1156.1,0.3056,1.9324,4.452,35.4878,19.521,106.76,1.431434297,8.4572,0.3845,104.8538,3.291,50.379,4.0803,3.64,58.263,3.75,1.4102,12.95605,151.2371,9.0021,1.0144,35.074,6.7423,2.30073,3.6725,0.820512821,1,28.283
2023-03-09,110.1544,1.330849082,0.376,9.975,10.49317943,3.1471,1.4194,1.3513,661.65,6.9134,2987.88,25.613,7.0455,0.947777462,294.08,108.96,66.7707,13373.0,12260,3.688,114.44,316.81,1146.6,0.30585,1.9324,4.4595,35.51,19.7974,106.74,1.447806573,8.5734,0.3845,104.854,3.294,50.291,4.0864,3.64,58.8318,3.75,1.4194,13.2514,151.35,9.0501,1.0143,35.334,6.7541,2.31009,3.6725,0.822909809,1,28.504
2023-03-10,110.1879,1.329433661,0.376,9.975,10.50420168,3.1729,1.4201,1.3464,664.84,6.9169,3004.43,25.482,7.0084,0.942862531,293.88,108.43,66.688,13393.0,12260,3.678,115.2,317.97,1156.1,0.30585,1.9324,4.4575,35.5258,19.6279,106.83,1.449695564,8.6182,0.3845,104.8552,3.248,50.377,4.0761,3.64,59.2174,3.75,1.4201,13.304,151.35,9.0299,1.0126,35.373,6.7595,2.31236,3.6725,0.823519723,1,28.6035
2023-03-11,109.79038938916065,1.3253975597070027,0.376,9.97694966636743,10.249832551236342,3.129533325784765,1.3629025973392686,1.2490762611424249,650.5638855256001,6.878089946655966,2912.545105940556,22.266143243598517,6.3374753492102265,0.8715378580349351,286.8952754527011,100.9425098225693,64.1713885550823,13331.414653692009,12260,3.5495683960641475,112.82488344319121,316.49166683121615,1114.9879363650743,0.3023081899163559,1.9324,4.438562369325248,33.62599819726766,20.851634873792065,107.922715386817,1.4271865196283577,8.313394892258986,0.3845,104.77254106942605,3.236074986961944,50.17461062654543,3.7370744231056876,3.64,56.957267314793825,3.75,1.3543826444801728,13.457016556797692,151.52631106372024,8.958316513532498,0.9714440964022981,33.98809100444772,6.7711490493349,2.4885010050255842,3.6725,0.7484486871569099,1,28.57710924315905
2023-03-12,109.17781961264352,1.333435473018911,0.376,9.97596605777739,10.134358583347638,3.1301892085443237,1.4107705033369389,1.3277195188713096,651.3507123205543,6.777029023119072,2932.2162000634294,21.530628241678087,7.023652919357274,0.8480017113394571,287.8165103973876,104.21732533991751,64.42843123512874,13346.137988366036,12260,3.684605691694813,112.57505135867511,331.54100859479735,1083.5183954012202,0.3014314426554082,1.9324,4.460996258876684,35.598178546945284,18.871060654743683,107.29611317911868,1.371648019400434,8.334738493031558,0.3845,105.35199258752382,3.233805514278823,49.90576352973837,3.74824066702211,3.64,60.80008975748317,3.75,1.387687306527649,12.958046116534815,153.7289795126795,8.378656746574336,0.9684041263849842,34.99806327379385,6.766366072603192,2.3118970945263815,3.6725,0.8041603408788696,1,28.27410394937156
2023-03-13,109.9392,1.3068479050000001,0.376,9.975,10.43841336,3.1617,1.411,1.3447,663.4,6.9062,2980.83,25.339,6.9718,0.937822376,292.88,111.01,64.5459,13364.0,12260,3.576,114.85,318.07,1158.2,0.3054,1.9324,4.4465,35.4889,19.5803,106.57,1.445504481,8.5621,0.3845,104.8583,3.248,50.349,4.0747,3.64,59.1327,3.75,1.411,13.11645,151.35,8.9768,1.0082,35.297,6.7407,2.296,3.6725,0.81799591,1,28.358
2023-03-14,110.0238,1.3068479050000001,0.376,9.975,10.34126163,3.1668,1.38105,1.3015,650.0,6.9194,2944.29,22.952,6.5167,0.940645283,271.38,105.94,64.5459,13340.0,12260,3.576,114.85,327.63,1130.4,0.303175,1.9324,4.288,34.4212,18.7464,103.35,1.4070634865,8.3292,0.3845,105.2692,3.248,50.321,3.716,3.64,58.27015,3.75,1.38105,13.2864,152.8371,8.4834,0.9874499999999999,33.9695,6.753,2.449015,3.6725,0.824538259,1,28.6035
2023-03-16,109.595,1.302422506,0.376,9.975,10.25641026,3.1623,1.4058,1.3319,669.52,6.8935,2972.61,25.195,6.9311,0.932314003,289.41,109.97,65.3836,13336.0,12260,3.631,113.4,317.63,1146.3,0.3051,1.9324,4.438,35.4677,19.173,105.04,1.422677479,8.5389,0.3845,104.8567,3.247,50.318,4.03,3.64,58.2437,3.75,1.4058,12.7474,151.3469,8.8707,0.9977,35.068,6.7399,2.30409,3.6725,0.813338756,1,28.234
2023-03-17,109.5663,1.30055924,0.376,9.975,10.27749229,3.1074,1.4034,1.3337,661.2,6.9073,2923.96,25.154,6.924,0.931358853,287.29,108.6,65.5411,13342.0,12260,3.63,113.45,315.05,1131.7,0.3051,1.9324,4.442,35.3985,19.117,104.72,1.43081986,8.4775,0.3845,104.8536,3.247,50.191,3.9917,3.64,57.9344,3.75,1.4034,12.76605,151.308,8.8112,0.9971,34.96,6.7387,2.29116,3.6725,0.809094219,1,28.281
2023-03-18,108.53422528966128,1.3592245625701198,0.376,9.97516811046784,10.019163658857694,3.1429388538544356,1.3624262844439678,1.3680431901351076,624.6908450500899,6.952291044003303,2964.9655046440616,22.127025493551542,7.019139609042853,0.8505396292936906,271.69696354285975,105.13536563935209,64.58419019421736,13307.008696424904,12260,3.5846546350876256,113.48670809166018,326.61217396233906,1138.526209941553,0.30467910125044656,1.9324,4.191564152515716,35.56767905895829,17.80148751242795,102.78843371833369,1.3961306410061523,8.442065986499673,0.3845,104.9625056060308,3.2673893761128703,50.354366524051166,4.170272243340579,3.64,59.40702843237446,3.75,1.3802362639243968,12.902477136318984,151.74412929507253,8.111784208858069,0.9993076615778497,32.58032503609298,6.746141515840132,2.3100950747459574,3.6725,0.7872088032112476,1,29.15759168199311
2023-03-19,110.17539675262914,1.3126984273121174,0.376,9.96970055677931,10.323255052090438,3.2885211920483606,1.4121930894954413,1.302393321229663,620.068145363514,6.449520065391386,2914.1419156948177,21.905459735144866,6.522843775415868,0.8466764496348159,252.9193971174237,106.52251959548646,66.76634955529407,13335.482619885795,12260,3.517169543743461,114.03515218906458,334.5691580019342,1113.555470696025,0.3036272919094586,1.9324,4.29178533267533,34.1555977562951,19.107422130103846,104.23061463005378,1.376489858356684,8.3175982369976,0.3845,104.93894884989358,3.239038877367933,49.923777836878855,3.7171914772378694,3.64,57.64289271855708,3.75,1.4006108355320275,13.30932512447127,153.42098588732532,8.112134578509785,0.9753076415820648,33.31118716589906,6.7333378523085905,2.4699285120274572,3.6725,0.7779657821047551,1,28.934307020321853
2023-03-20,109.509,1.294665976,0.376,9.975,10.25641026,3.1069,1.3985,1.3358,661.15,6.905,2944.29,25.129,6.9146,0.930059524,287.08,108.34,65.3827,13329.0,12260,3.619,112.33,315.55,1131.4,0.3049,1.9324,4.4325,35.3774,18.7464,104.74,1.422677479,8.4894,0.3845,104.8547,3.247,50.154,3.9821,3.64,57.2847,3.75,1.3985,12.70565,151.3138,8.8175,0.9977,34.708,6.7551,2.449015,3.6725,0.80749354,1,28.215
2023-03-21,109.3202,1.297353399,0.376,9.975,10.20408163,3.0892,1.3987,1.3317,662.35,6.8982,2912.53,25.009,6.8833,0.92575449,285.97,109.45,65.3117,13308.0,12260,3.614,112.7,327.63,1124.5,0.3049,1.9324,4.429,35.3416,19.107,104.64,1.417434444,8.4478,0.3845,104.8604,3.243,50.145,3.9502,3.64,57.2323,3.75,1.3987,13.2864,151.3939,8.7887,0.9955,34.744,6.7544,2.449015,3.6725,0.802439416,1,28.317
2023-03-22,109.3824,1.304121022,0.376,9.975,10.19367992,3.0759,1.4013,1.336,657.83,6.8856,2904.87,25.003,6.8818,0.925326177,286.11,110.74,65.4881,13335.0,12260,3.656,111.51,327.63,1117.5,0.3046,1.9324,4.431,35.3165,19.0837,104.46,1.421464108,8.4633,0.3845,104.859,3.249,50.164,3.9731,3.64,57.636,3.75,1.4013,12.70565,151.6083,8.8151,0.9932,34.711,6.7761,2.28698,3.6725,0.803277372,1,28.36
2023-03-23,109.4063,1.305142261,0.376,9.975,10.16260163,3.0933,1.3995,1.3336,662.84,6.8879,2936.82,25.05,6.8938,0.927127758,286.84,111.28,65.422,13332.0,12260,3.645,111.48,327.63,1123.8,0.3046,1.9324,4.431,35.3049,18.9877,104.81,1.422677479,8.4812,0.3845,105.2692,3.244,50.301,3.9687,3.64,57.5228,3.75,1.3995,12.51305,151.6,8.8006,0.9927,34.65,6.7791,2.28307,3.6725,0.8,1,28.54
2023-03-25,114.58835814128678,1.3238021217680478,0.376,9.970240189753518,10.025827746992732,3.2507639570052103,1.3988664085553286,1.2494740703288771,641.1081929145213,6.902338998286584,2910.9823529182922,25.301421913406656,6.336123067901287,0.8507437470315512,268.65842408904103,106.11723523856107,64.90472116833217,13342.661216739096,12260,3.664481059766628,111.26587345423314,334.6962207297892,1141.7344240422071,0.3024966250878702,1.9324,4.1423420535616735,33.87442474901664,17.597893796313304,103.90728058212828,1.3706104678287117,8.487084680027458,0.3845,104.88267954621112,3.237378026496363,50.29421675827959,3.6396880563498235,3.64,56.608863619798576,3.75,1.3479022379451386,13.508537335028265,153.7416138530779,8.12253891725227,0.9866017229387988,35.31834148808261,6.737960305768209,2.2877443493041327,3.6725,0.8025016657554094,1,28.583271497133957
2023-03-26,110.40257650704466,1.303623017372708,0.376,9.983080340411222,10.212701526060279,3.088139700429385,1.3591881475162568,1.2479055521327715,641.1136206491273,6.894161769772722,2907.0275636174592,25.326474278878823,6.637298273383779,0.9303250168882969,260.2059832990539,99.63601572588796,66.6919142891647,13355.452410451899,12260,3.6323159009530137,112.6192347436777,312.2963338108572,1138.9381663938473,0.3044410096186546,1.9324,4.2677300464554335,35.54230296848377,20.8030130562022,103.0939356396062,1.3905910939549742,7.931558502153767,0.3845,105.35196721061868,3.245255865847062,49.90952587317198,3.593752120427467,3.64,59.1893888871331,3.75,1.3460169892185891,13.55491397270806,152.77082178689096,8.489580663619446,0.975428864905676,34.7473662973343,6.755689286719024,2.44697996109279,3.6725,0.757801286277878,1,28.59939354746981
2023-03-27,109.1654,1.310100878,0.376,9.975,10.18329939,3.1276,1.3945,1.3373,661.64,6.8752,2899.94,24.813,6.833,0.918357976,285.37,109.78,65.0892,13314.0,12260,3.618,110.39,315.43,1122.7,0.3043,1.9324,4.4145,35.3368,18.8661,104.66,1.418640942,8.4662,0.3845,104.8625,3.246,50.35,3.9259,3.64,57.0233,3.75,1.3945,12.6161,151.6,8.7637,0.9851,34.459,6.7488,2.3066,3.6725,0.794438928,1,28.448
2023-03-28,109.3763,1.313197636,0.376,9.975,10.30927835,3.125,1.394,1.3374,663.74,6.8846,2913.48,24.883,6.852,0.92089511,284.97,109.79,64.5459,13340.0,12260,3.616,110.57,314.83,1114.2,0.3043,1.9324,4.4175,35.3276,18.8853,104.12,1.419244962,8.5072,0.3845,104.8609,3.242,50.177,3.9169,3.64,56.9364,3.75,1.394,13.0003,151.6943,8.7848,0.9859,34.417,6.7085,2.297,3.6725,0.796463701,1,28.459
2023-03-29,109.8078,1.308215594,0.376,9.975,10.34126163,3.1297,1.3974,1.3364,666.04,6.8899,2944.29,25.14,6.9233,0.930405657,287.24,111.17,64.9552,13323.0,12260,3.625,111.22,315.15,1112.5,0.30455,1.9324,4.422,34.4212,18.8092,104.06,1.427551749,8.5512,0.3845,104.8596,3.24,50.18,3.9265,3.64,57.0241,3.75,1.3974,13.0186,151.6943,8.8596,0.994,34.514,6.7358,2.3046,3.6725,0.804408157,1,28.652
2023-03-30,109.7886,1.304971943,0.376,9.975,10.31991744,3.1223,1.3956,1.3304,663.61,6.8928,2888.02,25.159,6.928,0.931358853,288.83,112.51,64.9325,13316.0,12260,3.615,111.35,314.79,1114.0,0.30475,1.9324,4.4225,35.3017,18.7079,103.85,1.422677479,8.5401,0.3845,104.8589,3.24,50.221,3.9402,3.64,56.3779,3.75,1.3956,12.8838,151.7,8.8839,0.9957,34.49,6.7375,2.3031,3.6725,0.802922638,1,28.69
2023-04-02,115.41153528876919,1.2628571226134835,0.376,9.977510749468697,10.161359220565304,3.3041377427277507,1.4011404559220157,1.3065418107952673,653.9263491273931,6.797342504515572,2993.4922881243465,22.105094258757777,7.002925336384704,0.9455091565239319,286.39083844849586,103.89797757874318,64.42959561609874,13336.627898662951,12260,3.715843965214594,112.98901024153392,332.21990259440014,1140.133064322199,0.3009170168327421,1.9324,4.288450458908657,34.820042630412594,17.653460663995396,103.37266959064932,1.3655625415627448,8.509728283297658,0.3845,105.40851124422008,3.237056736478458,50.4270414152267,3.8468557490792836,3.64,55.941357733950056,3.75,1.4022458548995647,12.824382945088715,150.57577016492323,9.077083010863198,0.9760935937891179,32.75984230002082,6.745586127026404,2.474151548566521,3.6725,0.7585358777365928,1,28.557490127630455
2023-04-03,110.0762,1.315443304,0.376,9.975,10.54852321,3.1678,1.3957,1.3384,663.97,6.794,2885.57,25.367,6.9763,0.937998312,289.72,113.46,64.9103,13324.0,12260,3.628,111.3,313.49,1119.3,0.305,1.9324,4.426,35.3156,18.732,103.76,1.426533524,8.5797,0.3845,104.8566,3.245,50.219,3.9664,3.64,56.1396,3.75,1.3957,13.5034,151.6,8.9191,1.003,34.311,6.7464,2.33473,3.6725,0.79987202,1,28.49
2023-04-05,110.1674,1.319261214,0.376,9.975,10.63829787,3.1225,1.3979,1.3409,661.42,6.8946,2869.32,25.37,6.9633,0.936504963,290.14,112.46,65.0438,13329.0,12260,3.653,110.79,312.08,1118.9,0.3049,1.9324,4.4295,35.3791,18.7192,104.04,1.43328078,8.5845,0.3845,104.8556,3.247,50.158,3.9783,3.64,55.894,3.75,1.3979,13.72785,151.6,8.9764,1.003,34.526,6.7532,2.32914,3.6725,0.801378371,1,28.539
2023-04-06,110.1818,1.325908247,0.376,9.975,10.66098081,3.0917,1.4016,1.3418,657.74,6.8972,2857.65,25.076,6.9707,0.937558597,291.17,112.47,64.9791,13327.0,12260,3.648,110.5,312.94,1124.0,0.3049,1.9324,4.4365,35.3717,18.7696,103.97,1.43472023,8.5963,0.3845,104.8559,3.246,50.163,3.9792,3.64,56.4369,3.75,1.4016,13.8404,151.6,9.0001,1.0034,33.9695,6.7626,2.31712,3.6725,0.802825947,1,28.439
2023-04-07,110.3543,1.329256945,0.376,9.975,10.64962726,3.1154,1.4017,1.3395,656.51,6.899,2853.1,24.999,6.9956,0.940733772,291.86,112.4,64.5459,13341.0,12260,3.649,110.43,313.02,1131.0,0.3049,1.9324,4.4375,35.3153,18.656,103.86,1.435956347,8.6155,0.3845,104.8515,3.245,50.173,3.9755,3.64,56.9201,3.75,1.4017,13.72135,151.6,9.0129,1.0055,34.629,6.774,2.30758,3.6725,0.804926148,1,28.6035
2023-04-08,109.60816583334378,1.2542597656546077,0.376,9.967923576865243,10.26332308153643,3.144623017616494,1.354069177440078,1.2499606001339985,633.292484233879,6.909058508377646,3016.102954142843,22.099240295547986,6.515831973724031,0.9507964766981345,288.0050572910857,105.66865869988426,64.55963902683055,13307.893702592262,12260,3.576600032450483,113.79690283069469,336.2857481423803,1124.298105417616,0.30184652109725013,1.9324,4.287530075720555,35.28643263015598,19.14626481956957,108.56779986594324,1.3727622576574172,7.949783934704653,0.3845,105.47594262109708,3.248367016124208,50.853559118685155,3.6006549370807033,3.64,56.59823447922251,3.75,1.4115619724515323,13.202801972811654,153.20979875246553,8.4874721719125,0.9947392023428121,34.43829567038004,6.748511501753969,2.449547592947258,3.6725,0.8035063455899872,1,28.844978877108804
2023-04-09,109.98855013202021,1.2552438785128288,0.376,9.977575792712395,10.589535227197306,3.1193334569439375,1.4120184435758991,1.2586526659646193,674.6666082709539,6.828645100738325,2892.5719092361505,22.086019246833153,6.334200336295564,0.851132451481099,290.19621800685775,103.49826535477746,64.39527823554666,13333.893795757316,12260,3.487626136362525,113.07214039769794,327.3848813738201,1131.5731146147943,0.3020945801085755,1.9324,4.289904000621877,33.929323097927984,17.759445056150934,103.568067600897,1.3446279460336428,8.370079578675375,0.3845,104.8356532978985,3.2319536025384807,49.71018371517584,3.778566152486708,3.64,59.15790599356844,3.75,1.3827350121424722,13.348361682798268,152.83692638824957,8.965770947437612,0.9985770533902509,33.97772542649174,6.741746959903735,2.3282699927727077,3.6725,0.7750592145550698,1,28.32376423634646
2023-04-10,110.4454,1.335113485,0.376,9.975,10.69518717,3.1296,1.4076,1.3349,656.47,6.908,2858.0,25.082,7.03,0.945358291,293.37,112.58,64.4418,13323.0,12260,3.576,111.42,313.21,1134.6,0.30525,1.9324,4.4395,35.3541,18.6923,102.86,1.443418014,8.6446,0.3845,104.8569,3.244,50.166,3.9956,3.64,57.3896,3.75,1.4076,13.91,152.8371,9.0767,1.0098,34.654,6.7719,2.32839,3.6725,0.806061583,1,28.443
2023-04-13,110.3208,1.317696666,0.376,9.975,10.5374078,3.1457,1.394,1.3275,653.65,6.8846,2872.55,25.122,6.5167,0.940733772,293.43,105.94,64.3165,13264.0,12260,3.647,108.85,311.71,1145.2,0.3047,1.9324,4.4235,35.3421,18.7464,103.4,1.429796969,8.3292,0.3845,104.8634,3.248,50.321,3.9886,3.64,56.6019,3.75,1.394,13.526,152.8371,8.9797,1.0045,33.9695,6.746,2.3533,3.6725,0.797384579,1,28.6035
2023-04-14,110.3015,1.3068479050000001,0.376,9.975,10.34126163,3.1263,1.38105,1.3015,650.0,6.8866,2944.29,22.952,6.5167,0.878348704,271.38,105.94,64.5459,13340.0,12260,3.576,109.17,310.87,1131.9,0.3047,1.9324,4.4025,35.3709,18.7464,103.05,1.4070634865,8.3292,0.3845,104.8575,3.248,50.321,3.9911,3.64,56.2945,3.75,1.38105,13.2864,152.8371,8.4834,1.0042,33.9695,6.7291,2.34438,3.6725,0.7736794265,1,28.6035
2023-04-16,113.54744800709271,1.2659314200878014,0.376,9.974725011947921,10.513322269280597,3.1473393687524385,1.3621668577462527,1.3295844048443766,628.8430969594792,6.788066762829916,2996.087422161029,24.489062792776576,6.338149603983282,0.8506992997040441,275.50700976374515,112.61555086607268,65.5045937835864,13368.719470543901,12260,3.568384542399686,114.96185640087805,333.6399372866786,1147.2973248254975,0.3050719559172951,1.9324,4.292700428748147,35.96129466459013,17.821685241518168,102.51160510249672,1.3798564217003542,8.497672042342304,0.3845,104.74145823962478,3.2633178945377246,51.69636208960584,3.535050880875828,3.64,60.35738435974879,3.75,1.362828108434077,13.270763560579955,151.63762630984465,8.850367987958816,0.9621542236468578,35.047858301608244,6.751722737540993,2.285049288510377,3.6725,0.7745963060060577,1,28.76967679589988
2023-04-17,110.1625,1.3068479050000001,0.376,9.975,10.34126163,3.1263,1.395,1.3289,650.0,6.8869,2872.55,22.952,6.5167,0.878348704,271.38,105.94,64.4053,13255.0,12260,3.576,108.3,310.81,1138.8,0.30485,1.9324,4.404,35.3663,18.5582,103.06,1.4070634865,8.3292,0.3845,104.86,3.248,49.53,3.716,3.64,56.2505,3.75,1.395,13.2864,151.6,8.4834,1.0037,34.267,6.753,2.3563,3.6725,0.7736794265,1,28.6035
2023-04-20,109.8174,1.332090049,0.376,9.975,10.38421599,3.1288,1.3979,1.3482,647.68,6.8857,2856.48,25.043,6.9224,0.930665426,290.68,105.94,64.6364,13328.0,12260,3.664,108.95,312.38,1139.8,0.30445,1.9324,4.401,35.3211,18.8187,103.34,1.421666193,8.5733,0.3845,104.8655,3.248,49.709,3.9588,3.64,56.4165,3.75,1.3979,13.1303,152.8371,8.945,0.9962,34.371,6.7523,2.4037,3.6725,0.781158458,1,28.6035
2023-04-21,109.9996,1.327140013,0.376,9.975,10.38421599,3.1447,1.3977,1.3506,650.0,6.8813,2863.39,25.179,6.9517,0.93475416,292.6,109.69,64.5701,13320.0,12260,3.681,109.25,312.74,1141.4,0.303175,1.9324,4.395,35.2712,18.8413,103.38,1.429796969,8.6444,0.3845,104.8609,3.241,49.812,3.9841,3.64,56.2307,3.75,1.3977,13.14395,151.9,8.9772,0.9984,34.411,6.7712,2.4124,3.6725,0.78167748,1,28.452
